Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Tranche d’âge (product.metafields.shopify.age-group),Options de fixation (product.metafields.shopify.attachment-options),Conception du bracelet (product.metafields.shopify.bracelet-design),Couleur (product.metafields.shopify.color-pattern),Conception de boucle d’oreille (product.metafields.shopify.earring-design),Tissu (product.metafields.shopify.fabric),Couleur de l’encre (product.metafields.shopify.ink-color),Matériau du bijou (product.metafields.shopify.jewelry-material),Type de bijoux (product.metafields.shopify.jewelry-type),Matériel (product.metafields.shopify.material),Couleur du stylo (product.metafields.shopify.pen-color),Conception de la pointe du stylo (product.metafields.shopify.pen-tip-design),Sexe cible (product.metafields.shopify.target-gender),Parfum des lingettes (product.metafields.shopify.wipe-fragrance),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
creoles-en-acier-inoxydable,,,,,,,,,Créoles triangle argentées ≈11mm,,,,,,,,,0.0,shopify,4,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7966.heic?v=1770119842,34,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7966.heic?v=1770119842,kg,,,
creoles-en-acier-inoxydable,,,,,,,,,Créoles torsadées argentées ≈14mm,,,,,,,,,0.0,shopify,6,deny,manual,9.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7967.heic?v=1770119942,35,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7967.heic?v=1770119942,kg,,,
creoles-en-acier-inoxydable,,,,,,,,,Créoles triangle dorées ≈11mm,,,,,,,,,0.0,shopify,5,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7969.heic?v=1770120070,36,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7969.heic?v=1770120070,kg,,,
creoles-en-acier-inoxydable,,,,,,,,,Créoles carré dorées ≈11x11mm,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7968.heic?v=1770120146,37,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-7968.heic?v=1770120146,kg,,,
reve-paillete,Rêve Pailletés,"<p>Rêve pailletées ✨ </p>
<p><br>Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.</span></p>
<p class=""p1""><span> </span><span>Créoles non incluses.</span></p>
<p><span>Les créoles peuvent être choisies et commandées séparément afin de personnaliser votre bijou.</span></p>",JOLANANAS,,"","",true,Rêve pailletées,Rêve pailletées grise holographique,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/40A28351-AFA1-4213-A282-0E406FC2388A.jpg?v=1766962701,1,"",false,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/40A28351-AFA1-4213-A282-0E406FC2388A.jpg?v=1766962701,kg,,,active
reve-paillete,,,,,,,,,Rêve pailletées grise holographique ⚫️,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0BC7C2F9-2E86-4C68-A1A7-78669BCBAF61.jpg?v=1766962909,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0BC7C2F9-2E86-4C68-A1A7-78669BCBAF61.jpg?v=1766962909,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées grise,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DB9062E9-8B9E-4F1C-A82B-670841CC3D6B.jpg?v=1766962979,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DB9062E9-8B9E-4F1C-A82B-670841CC3D6B.jpg?v=1766962979,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées grise holographique & noir,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/700809B6-7AA7-4059-9591-768C90BCEB5B.jpg?v=1766963033,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/700809B6-7AA7-4059-9591-768C90BCEB5B.jpg?v=1766963033,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées champagne & noir,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/70D0DA9F-338C-4E8A-89F5-39D8F32738A5.jpg?v=1766963148,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/70D0DA9F-338C-4E8A-89F5-39D8F32738A5.jpg?v=1766963148,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées champagne & noir ▪️,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/93B7FFF0-782D-4F76-BF1E-0D7A9D24174D.jpg?v=1766963218,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/93B7FFF0-782D-4F76-BF1E-0D7A9D24174D.jpg?v=1766963218,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/344F9893-FBA9-4EBD-AF23-EA8BDCA319E2.jpg?v=1766963347,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/344F9893-FBA9-4EBD-AF23-EA8BDCA319E2.jpg?v=1766963347,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées gold,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D746B929-F442-4759-A57E-E4590EFC6447.jpg?v=1766963428,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D746B929-F442-4759-A57E-E4590EFC6447.jpg?v=1766963428,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées violet,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/233074C2-3E67-475F-BB6C-12F71070EF8F.jpg?v=1766963542,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/233074C2-3E67-475F-BB6C-12F71070EF8F.jpg?v=1766963542,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées 🎀 turquoise,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8359721B-3536-4F77-B810-86DB3562EB40.jpg?v=1766963601,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8359721B-3536-4F77-B810-86DB3562EB40.jpg?v=1766963601,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées rouge,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EA517663-9C5D-4970-99D5-D111AC5FEFF7.jpg?v=1766963692,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EA517663-9C5D-4970-99D5-D111AC5FEFF7.jpg?v=1766963692,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées rose,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9654B5C1-15BA-4771-9A65-642E2D986B29.jpg?v=1766963774,12,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9654B5C1-15BA-4771-9A65-642E2D986B29.jpg?v=1766963774,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées bleu,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF8DCB11-61A0-4B10-8755-F5C59CEC5197.jpg?v=1766963824,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF8DCB11-61A0-4B10-8755-F5C59CEC5197.jpg?v=1766963824,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées violet 🟣,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1EEDD418-57CF-4A4A-8319-B6DC9FB689BB.jpg?v=1766963885,14,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1EEDD418-57CF-4A4A-8319-B6DC9FB689BB.jpg?v=1766963885,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées bleu 🟦,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9E00F999-CC87-4415-8D70-5A7760C63461.jpg?v=1766963980,15,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9E00F999-CC87-4415-8D70-5A7760C63461.jpg?v=1766963980,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées rouge ♥️,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/74FBDB9C-B65A-4083-9FFA-D56A7499C32D.jpg?v=1766964039,16,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/74FBDB9C-B65A-4083-9FFA-D56A7499C32D.jpg?v=1766964039,kg,,,
reve-paillete,,,,,,,,,Rêve pailletés ✨ 🔴,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/32811638-FBF7-4DA1-92C7-F9A0B69F8DCC.jpg?v=1767544073,17,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/32811638-FBF7-4DA1-92C7-F9A0B69F8DCC.jpg?v=1767544073,kg,,,
reve-paillete,,,,,,,,,Rêve Pailletées ✨ turquoise,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F457915C-4E6A-4ABB-AD1D-8A6D592B0CC6.jpg?v=1767544147,18,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F457915C-4E6A-4ABB-AD1D-8A6D592B0CC6.jpg?v=1767544147,kg,,,
reve-paillete,,,,,,,,,Rêve Pailletées ✨ rouge,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0F970495-953E-42E6-97DE-C9B0299A45E5.jpg?v=1767544199,19,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0F970495-953E-42E6-97DE-C9B0299A45E5.jpg?v=1767544199,kg,,,
reve-paillete,,,,,,,,,Rêve Pailletées ✨ 🌸,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E2AEBB46-0968-4DD5-8F77-7AB68D3D40AE.jpg?v=1767544290,20,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E2AEBB46-0968-4DD5-8F77-7AB68D3D40AE.jpg?v=1767544290,kg,,,
reve-paillete,,,,,,,,,Rêve Pailletées ✨ violine,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/50135330-0A0E-4375-84A1-E679B4786D43.jpg?v=1767544347,21,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/50135330-0A0E-4375-84A1-E679B4786D43.jpg?v=1767544347,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées ✨ turquoise holographique,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F6A93F49-9D66-408D-AA9A-B085DE76C521.jpg?v=1767544438,22,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F6A93F49-9D66-408D-AA9A-B085DE76C521.jpg?v=1767544438,kg,,,
reve-paillete,,,,,,,,,Rêve pailletées ✨ 🎀 bleu,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F8BD56B9-30BE-48D0-A98A-456941647D85.jpg?v=1767544532,23,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F8BD56B9-30BE-48D0-A98A-456941647D85.jpg?v=1767544532,kg,,,
bracelet-capybara,Bracelet Capybara,<p>Bracelet Capybara réglable coulissant ou élastique.</p>,JOLANANAS,Apparel & Accessories > Jewelry > Bracelets,"","",true,C,Vert (réglable),,,,,,,,,0.0,shopify,2,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3CD6C048-8922-417D-B10B-6EE2009E92D1.jpg?v=1766439983,1,"",false,,,enfants; tous-ages-1,,perle; autre,animal; multicolore,,,,autre,bijouterie-dimitation,,,,unisexe-1,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3CD6C048-8922-417D-B10B-6EE2009E92D1.jpg?v=1766439983,kg,,,active
bracelet-capybara,,,,,,,,,Bleu (réglable),,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/C9A5EADA-4F7B-4F3F-8774-91CF1A50A064.jpg?v=1766440056,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/C9A5EADA-4F7B-4F3F-8774-91CF1A50A064.jpg?v=1766440056,kg,,,
bracelet-capybara,,,,,,,,,Bleu / rose (réglable),,,,,,,,,0.0,shopify,2,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E518ADFB-191F-4533-B794-4008FF2B45E4.jpg?v=1766440139,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/4A7EB3F9-5AE6-4F20-A184-CD7D782F3CE8.jpg?v=1766440184,kg,,,
bracelet-capybara,,,,,,,,,Fushia (réglable),,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/4A7EB3F9-5AE6-4F20-A184-CD7D782F3CE8.jpg?v=1766440184,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E518ADFB-191F-4533-B794-4008FF2B45E4.jpg?v=1766440139,kg,,,
bracelet-capybara,,,,,,,,,Jaune (réglable),,,,,,,,,0.0,shopify,2,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/878230F6-8493-4778-956E-F494A428604F.jpg?v=1766440301,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/878230F6-8493-4778-956E-F494A428604F.jpg?v=1766440301,kg,,,
bracelet-capybara,,,,,,,,,Prune (réglable),,,,,,,,,0.0,shopify,2,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3456F155-D1BD-4B50-AC43-967B84842209.jpg?v=1766440353,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3456F155-D1BD-4B50-AC43-967B84842209.jpg?v=1766440353,kg,,,
bracelet-capybara,,,,,,,,,Turquoise (élastique),,,,,,,,,0.0,shopify,2,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B12CAACF-A0CE-4133-9C25-BDF3CF619C42.jpg?v=1766440437,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B12CAACF-A0CE-4133-9C25-BDF3CF619C42.jpg?v=1766440437,kg,,,
bracelet-capybara,,,,,,,,,Orange (élastique),,,,,,,,,0.0,shopify,2,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BCC4AC51-E072-40DD-A595-F4D071F75B20.jpg?v=1766440488,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BCC4AC51-E072-40DD-A595-F4D071F75B20.jpg?v=1766440488,kg,,,
bracelet-capybara,,,,,,,,,Rose (élastique),,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0E8E24B3-7559-4CA5-9BB2-8EE64DD7B134.jpg?v=1766440545,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0E8E24B3-7559-4CA5-9BB2-8EE64DD7B134.jpg?v=1766440545,kg,,,
bracelet-capybara,,,,,,,,,Bleu clair (élastique),,,,,,,,,0.0,shopify,2,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A958D2CF-4EFE-4E44-AF79-4AEB1669ED55.jpg?v=1766440581,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A958D2CF-4EFE-4E44-AF79-4AEB1669ED55.jpg?v=1766440581,kg,,,
bracelet-capybara,,,,,,,,,Violet (élastique),,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E7AB373E-3326-4327-B77B-75426F4DB8C6.jpg?v=1766440648,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E7AB373E-3326-4327-B77B-75426F4DB8C6.jpg?v=1766440648,kg,,,
bracelet-capybara,,,,,,,,,Bordeaux (élastique),,,,,,,,,0.0,shopify,2,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D0A34F9D-BDC1-402A-9EE7-651B57465500.jpg?v=1766440753,12,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D0A34F9D-BDC1-402A-9EE7-651B57465500.jpg?v=1766440753,kg,,,
bracelet-capybara,,,,,,,,,🩷 élastique,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/925021BF-5A7C-4C93-B3BC-041E80850C8D.jpg?v=1766440807,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/925021BF-5A7C-4C93-B3BC-041E80850C8D.jpg?v=1766440807,kg,,,
bracelet-capybara,,,,,,,,,Bleu (élastique ),,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/18EE0B6F-665D-4F83-BDDE-7B6D9615634E.jpg?v=1766440899,14,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/18EE0B6F-665D-4F83-BDDE-7B6D9615634E.jpg?v=1766440899,kg,,,
bracelet-capybara,,,,,,,,,🧡 élastique,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D1A02FE9-0C87-427D-8B0C-E98D4B0E0A49.jpg?v=1766440967,15,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D1A02FE9-0C87-427D-8B0C-E98D4B0E0A49.jpg?v=1766440967,kg,,,
bracelet-capybara,,,,,,,,,Bordeaux / Fushia (élastique),,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E4E1525C-8B6A-46ED-968D-9BB8FBCD92C5.jpg?v=1766441036,16,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E4E1525C-8B6A-46ED-968D-9BB8FBCD92C5.jpg?v=1766441036,kg,,,
bracelet-capybara,,,,,,,,,💜 (élastique),,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8BA2689A-A35B-44BB-85C7-09BBE375C479.jpg?v=1766441078,17,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8BA2689A-A35B-44BB-85C7-09BBE375C479.jpg?v=1766441078,kg,,,
bracelet-🌸-et-perle,Bracelet 🌸 et perle,<p>Bracelet fleur et perle réglable coulissant</p>,JOLANANAS,Apparel & Accessories > Jewelry > Bracelets,"","",true,J,Violet,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CB6568C6-E971-4613-8304-1C960D9B4B0E.jpg?v=1766438737,1,"",false,,,tous-ages-1,,perle-1; perle,floral,,,,nylon,bijouterie-dimitation,,,,unisexe-1,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CB6568C6-E971-4613-8304-1C960D9B4B0E.jpg?v=1766438737,kg,,,active
bracelet-🌸-et-perle,,,,,,,,,Kaki,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E66F1CC7-496E-421F-B545-BA459D88E955.jpg?v=1766438798,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E66F1CC7-496E-421F-B545-BA459D88E955.jpg?v=1766438798,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Blanc /rose,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9ED92305-E05A-480B-881D-BAE888DE2CB3.jpg?v=1766438844,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9ED92305-E05A-480B-881D-BAE888DE2CB3.jpg?v=1766438844,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Bleu /blanc,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E9956D63-115F-4323-B755-A11580B09B60.jpg?v=1766438918,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E9956D63-115F-4323-B755-A11580B09B60.jpg?v=1766438918,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Beige / multicolore,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0DAA7648-5184-447B-B453-B8E8C697BAD5.jpg?v=1766438997,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0DAA7648-5184-447B-B453-B8E8C697BAD5.jpg?v=1766438997,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Jaune /orange,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3BBDE651-2E7E-4A78-B331-95DF2D70DB1A.jpg?v=1766439063,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3BBDE651-2E7E-4A78-B331-95DF2D70DB1A.jpg?v=1766439063,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Turquoise /bleu,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/5E2B2B81-7062-4B95-ADC8-594538F0734A.jpg?v=1766439143,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/5E2B2B81-7062-4B95-ADC8-594538F0734A.jpg?v=1766439143,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Fushia / rose / blanc,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0F30D235-A21C-4C59-B135-C41CCAC10168.jpg?v=1766439216,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0F30D235-A21C-4C59-B135-C41CCAC10168.jpg?v=1766439216,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Rose / bleu / blanc,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/45E35012-8E62-4C8E-89E7-3EFE34F338E5.jpg?v=1766439301,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/45E35012-8E62-4C8E-89E7-3EFE34F338E5.jpg?v=1766439301,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Violet / bleu,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BE0171DC-81C7-4F35-BC02-8F8A982823C4.jpg?v=1766439353,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BE0171DC-81C7-4F35-BC02-8F8A982823C4.jpg?v=1766439353,kg,,,
bracelet-🌸-et-perle,,,,,,,,,Jaune / multicolore,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/007306A3-2604-445E-A061-F46659E6B56B.jpg?v=1766439400,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/007306A3-2604-445E-A061-F46659E6B56B.jpg?v=1766439400,kg,,,
